id,name,glottocode,year,map_name_full
2143,KIWUR,iwur1240,traditional,ecai
2144,ANGGOR,ango1254,traditional,ecai
2145,SIMOG,auwe1239,traditional,ecai
2146,PAONDA,daon1243,traditional,ecai
2147,Imonda,imon1245,traditional,ecai
2148,FAS,east2524,traditional,ecai
2149,WARAPU,bara1405,traditional,ecai
2150,SISSANO,siss1243,traditional,ecai
2151,TUMLEO,tuml1238,traditional,ecai
2153,MOUNTAIN ARAPESH,buki1249,traditional,ecai
2154,Uahita,bumb1241,traditional,ecai
2155,South ARAPESH,nagi1238,traditional,ecai
2156,ONE,onee1245,traditional,ecai
2158,HEYO,heyo1240,traditional,ecai
2159,YANANG,yaha1247,traditional,ecai
2160,URIM,urim1252,traditional,ecai
2161,FITLEP,eiti1240,traditional,ecai
2162,ARUEK,arue1240,traditional,ecai
2164,YIS,yiss1240,traditional,ecai
2165,SLTI,seti1248,traditional,ecai
2166,SILPUT,sili1247,traditional,ecai
2167,WIAK,mini1253,traditional,ecai
2168,NINGERA,ning1275,traditional,ecai
2169,SKOITUMAWO,nucl1634,traditional,ecai
2170,KRISA,kris1246,traditional,ecai
2172,SANGKE,sang1347,traditional,ecai
2173,AWYI,awyi1241,traditional,ecai
2174,TAIKAT,taik1255,traditional,ecai
2176,PAGI,pagi1244,traditional,ecai
2177,KILMERI,kilm1241,traditional,ecai
2180,SEAT,seta1245,traditional,ecai
2181,BIAKA,aman1265,traditional,ecai
2183,KWOMTARI,nucl1593,traditional,ecai
2184,NAGATMAN,yale1246,traditional,ecai
2185,BAiBAI,baib1251,traditional,ecai
2187,BIKSI,yetf1238,traditional,ecai
2188,Atbalmin,asba1238,traditional,ecai
2189,NORTH KATI,nort2916,traditional,ecai
2190,Daupka,daup1249,traditional,ecai
2191,NO,ning1274,traditional,ecai
2192,PA,pare1271,traditional,ecai
2193,North Awin,nort2932,traditional,ecai
2194,South Awin,sout2952,traditional,ecai
2195,East Awin,east2522,traditional,ecai
2205,SOME,some1244,traditional,ecai
2206,ONABASULU,onob1238,traditional,ecai
2207,KONAI,kona1242,traditional,ecai
2208,POGAIA,boga1247,traditional,ecai
2209,SONIA,soni1260,traditional,ecai
2210,AGALA,femb1238,traditional,ecai
2212,Etoro,edol1239,traditional,ecai
2213,Komiofi,komo1262,traditional,ecai
2214,BEAMI Bedamini,beam1240,traditional,ecai
2215,N Beami?,nort2903,traditional,ecai
2216,KWARE,aime1238,traditional,ecai
2217,TOMU,odoo1238,traditional,ecai
2218,NOMAD Samo,samo1303,traditional,ecai
2219,Kubo,kubo1242,traditional,ecai
2220,Honibu,honi1245,traditional,ecai
2221,Bibo,goba1246,traditional,ecai
2222,FASU,fasu1242,traditional,ecai
2223,FIWAGA,fiwa1240,traditional,ecai
2224,KASUA,kasu1251,traditional,ecai
2225,NAMUMI,namo1245,traditional,ecai
2230,IKOBI,ikob1240,traditional,ecai
2231,ARIGIBI,arig1248,traditional,ecai
2234,PURARI,pura1257,traditional,ecai
2236,Melaripi-Kaipi,kaip1241,traditional,ecai
2237,Bush Mekeo,meke1243,traditional,ecai
2238,Kovio,meke1243,traditional,ecai
2239,NARA(POKAU),lala1268,traditional,ecai
2240,VORI,tain1253,traditional,ecai
2242,ANKAVE,anka1246,traditional,ecai
2244,SIMBARI,simb1255,traditional,ecai
2246,SAU,samb1321,traditional,ecai
2248,Western & Central  PAWAIA,pawa1255,traditional,ecai
2249,Trabedesare,folo1238,traditional,ecai
2250,Tebera,tebe1252,traditional,ecai
2251,OKSAPMIN,oksa1245,traditional,ecai
2252,PAKA,niks1238,traditional,ecai
2253,GABIANO,gabi1241,traditional,ecai
2254,Setiali,seti1247,traditional,ecai
2255,PIAME,piam1243,traditional,ecai
2256,BIKARU,biso1243,traditional,ecai
2257,Kaina,kain1269,traditional,ecai
2258,Mai,maee1242,traditional,ecai
2259,Yandapo,yand1259,traditional,ecai
2260,ENGA Tayato,taya1255,traditional,ecai
2261,Golin,goli1247,traditional,ecai
2262,S.E.Kewa,east2516,traditional,ecai
2263,S.Kewa(Pole),erav1244,traditional,ecai
2264,W.Kewa,west2599,traditional,ecai
2265,E.Kewa,east2516,traditional,ecai
2266,WIRU,wiru1244,traditional,ecai
2268,Gewigi,umbu1258,traditional,ecai
2269,Kopona,kapo1249,traditional,ecai
2270,ENGA Sau,sauu1244,traditional,ecai
2271,KAYAKA,kyak1244,traditional,ecai
2272,PINAI,pina1253,traditional,ecai
2273,WAPI,pina1252,traditional,ecai
2274,EREM,,traditional,ecai
2275,LEMBENA,lemb1266,traditional,ecai
2276,ARAMO,pina1252,traditional,ecai
2278,MEAKAMBUT,meak1234,traditional,ecai
2279,MARAMBA,mara1407,traditional,ecai
2280,MEKMEK,mekm1240,traditional,ecai
2281,CHANGRIWA,chan1319,traditional,ecai
2282,KAMBOT Others,apma1241,traditional,ecai
2284,LANGAM,lang1328,traditional,ecai
2285,MONGOL,mong1348,traditional,ecai
2286,YAUL,maru1253,traditional,ecai
2289,BIWAT,biwa1243,traditional,ecai
2291,BANARO,bana1292,traditional,ecai
2292,MURIK,muri1260,traditional,ecai
2293,GAPUN,taia1239,traditional,ecai
2294,KOPAR,kopa1248,traditional,ecai
2296,YIMAS,yima1243,traditional,ecai
2298,BAHINEMO,bahi1254,traditional,ecai
2299,BISIS,bisi1244,traditional,ecai
2301,MARI,mari1432,traditional,ecai
2302,KAPRIMAN,kapr1245,traditional,ecai
2303,Karambit,kara1493,traditional,ecai
2304,WATAKATAUT,wata1251,traditional,ecai
2306,North Mansap BUNA,kasm1239,traditional,ecai
2307,South MANSAP buna,masa1310,traditional,ecai
2310,URIMO,urim1251,traditional,ecai
2311,MUNIWARA,juwa1238,traditional,ecai
2312,Yibab,kama1367,traditional,ecai
2313,Paruwa,kama1367,traditional,ecai
2314,Kamasau,kama1367,traditional,ecai
2315,ELEPI,elep1240,traditional,ecai
2319,KIS,kiss1246,traditional,ecai
2320,KAIRIRU,kair1263,traditional,ecai
2321,BOIKEN Coastal A,boik1241,traditional,ecai
2322,BOIKEN Coastal B,boik1241,traditional,ecai
2324,KAIAN,kaia1245,traditional,ecai
2325,AWAR,awar1249,traditional,ecai
2326,SEPA,sepa1241,traditional,ecai
2327,LILAU,lila1246,traditional,ecai
2328,MONUMBO,nucl1458,traditional,ecai
2330,MIKAREW,arua1260,traditional,ecai
2331,GIRI,kire1240,traditional,ecai
2332,SEPEN,sepe1240,traditional,ecai
2333,TANGU,tang1355,traditional,ecai
2334,IGOM,kang1291,traditional,ecai
2335,TANGUAT,tang1356,traditional,ecai
2336,ANDARUM,anda1284,traditional,ecai
2337,PAY,mala1494,traditional,ecai
2338,PILA,pila1246,traditional,ecai
2341,SAKI,saki1249,traditional,ecai
2343,BUNABUN,brem1238,traditional,ecai
2344,KORAK,kora1296,traditional,ecai
2346,MEDEBUR,mede1237,traditional,ecai
2347,MALAS,mala1495,traditional,ecai
2348,WASKIA,wask1241,traditional,ecai
2349,MEGIAR,megi1245,traditional,ecai
2351,MATUKAR,matu1261,traditional,ecai
2352,GEDAGED,geda1237,traditional,ecai
2353,BILBIL,bilb1241,traditional,ecai
2355,BOM,anja1238,traditional,ecai
2356,DUDUELA,dudu1240,traditional,ecai
2357,ERIMA,ogea1238,traditional,ecai
2358,MALE,male1291,traditional,ecai
2359,HAM,mari1428,traditional,ecai
2360,SIHAN,siha1245,traditional,ecai
2361,ARAWUM,araw1272,traditional,ecai
2362,SIROI,siro1249,traditional,ecai
2363,BEMAL,kein1239,traditional,ecai
2364,GIRAWA,gira1247,traditional,ecai
2365,UNINO,sopp1247,traditional,ecai
2366,DANARU,dana1254,traditional,ecai
2367,SUMAU,suma1270,traditional,ecai
2368,SONGUM,samm1244,traditional,ecai
2369,YANGULAM,yang1298,traditional,ecai
2370,BONGU,bong1291,traditional,ecai
2371,PULABU,pula1267,traditional,ecai
2372,Trams-New Guinea Phylum,nucl1709,traditional,ecai
2373,JILIM,jili1241,traditional,ecai
2374,KWATO,kwat1244,traditional,ecai
2375,SARUGA,saru1243,traditional,ecai
2376,KARE,kare1341,traditional,ecai
2377,UTU,utuu1240,traditional,ecai
2378,GAL,gall1278,traditional,ecai
2379,ISEBE,iseb1246,traditional,ecai
2380,PANIM,pani1258,traditional,ecai
2381,KAMBA,wagi1249,traditional,ecai
2382,MATEPI,mate1260,traditional,ecai
2383,SILOPI,silo1240,traditional,ecai
2384,NAKE,nake1240,traditional,ecai
2385,BAGUPI,bagu1252,traditional,ecai
2386,MURUPI,muru1273,traditional,ecai
2387,MOSIMO,mosi1248,traditional,ecai
2388,SAMOSA,samo1306,traditional,ecai
2389,WAMAS,wama1247,traditional,ecai
2390,REMPI,remp1241,traditional,ecai
2391,YOIDIK,yoid1240,traditional,ecai
2392,GARUS,garu1246,traditional,ecai
2393,GARUH,nobo1238,traditional,ecai
2394,RAPTING,rapt1240,traditional,ecai
2396,SAEP,saep1240,traditional,ecai
2397,LEMIO,lemi1243,traditional,ecai
2398,BILIAU,bili1252,traditional,ecai
2399,WAB,wabb1237,traditional,ecai
2402,MALALAMAI,mala1489,traditional,ecai
2403,YAGOMI,yago1240,traditional,ecai
2404,DEGENAN,dege1247,traditional,ecai
2405,RAWA,rawa1267,traditional,ecai
2406,DUMUN,dumu1246,traditional,ecai
2407,MINDIRI,mind1255,traditional,ecai
2408,GANGLAU,gang1270,traditional,ecai
2409,YABONG,yabo1240,traditional,ecai
2410,KOLOM,kolo1267,traditional,ecai
2411,MEBU,mapa1244,traditional,ecai
2412,NANKINA,nank1250,traditional,ecai
2413,FORAK,fora1245,traditional,ecai
2414,MORAFA,asar1240,traditional,ecai
2415,GUIARAK,guya1251,traditional,ecai
2416,ASAT,asat1235,traditional,ecai
2417,GIRA,madi1261,traditional,ecai
2418,BULGEBI,bulg1265,traditional,ecai
2419,DAHATING,gwap1238,traditional,ecai
2420,NAHU,iyoo1238,traditional,ecai
2421,NEKGINI,nekg1240,traditional,ecai
2422,NGAING,ngai1241,traditional,ecai
2423,NEKO,neko1240,traditional,ecai
2424,Singorokai,sing1268,traditional,ecai
2425,NENGAYA,mato1252,traditional,ecai
2426,ROINDJI,ronj1237,traditional,ecai
2427,MALASANGA,mala1487,traditional,ecai
2428,SIO,sioo1240,traditional,ecai
2429,GITUA,gitu1237,traditional,ecai
2430,YAU,yaum1237,traditional,ecai
2431,South Central TIMBE,cent2113,traditional,ecai
2432,East KOMBA,komb1273,traditional,ecai
2433,WELLKI,weli1239,traditional,ecai
2434,KOMUTU,nukn1238,traditional,ecai
2435,North  TIMBE,nort2914,traditional,ecai
2436,South SELEPET,sele1250,traditional,ecai
2437,North SELEPET,nort2913,traditional,ecai
2438,Central KOMBA,cent2112,traditional,ecai
2439,Border,bord1246,traditional,ecai
2440,W.C. Central,west2590,traditional,ecai
2441,West Central,west2591,traditional,ecai
2442,SIALUM,sial1240,traditional,ecai
2444,SAFEYOKA(AMPALE) Wojokeso,waja1260,traditional,ecai
2445,SILISILI,midd1327,traditional,ecai
2446,UNANK,nort2857,traditional,ecai
2447,LABU,labu1248,traditional,ecai
2448,GUWOT,duwe1237,traditional,ecai
2449,MUSOM,muso1238,traditional,ecai
2450,YALU,arib1240,traditional,ecai
2451,SENE,sene1263,traditional,ecai
2452,Bamota KATE,kate1253,traditional,ecai
2453,Wamora,wamo1241,traditional,ecai
2454,MAPE Naga Fukac,mape1249,traditional,ecai
2455,South DEDUA,dedu1240,traditional,ecai
2456,North MIGABAC,miga1241,traditional,ecai
2457,North DEDUA,dedu1240,traditional,ecai
2458,NOMU,nomu1240,traditional,ecai
2459,Ziew,ziwe1239,traditional,ecai
2460,Amugen,amug1239,traditional,ecai
2461,KINALAKNA,kina1251,traditional,ecai
2462,KUMUKIO,kumu1247,traditional,ecai
2464,Mapos,mapo1243,traditional,ecai
2465,MAPOS BUANG,mapo1242,traditional,ecai
2467,MISIM,misi1244,traditional,ecai
2469,KELA,kela1255,traditional,ecai
2470,YAMAP,yama1260,traditional,ecai
2471,HOTE,hote1245,traditional,ecai
2472,VEHES,vehe1237,traditional,ecai
2473,MANGA BUANG,mang1404,traditional,ecai
2474,Patep,pate1247,traditional,ecai
2475,mumeng Yanta,yant1237,traditional,ecai
2476,mARALANGO,mara1402,traditional,ecai
2477,DANGAL,dang1263,traditional,ecai
2478,KARIN,nucl1514,traditional,ecai
2479,Latep,late1249,traditional,ecai
2480,Dennatu,deng1252,traditional,ecai
2482,LAE,arib1241,traditional,ecai
2484,Northern MOUNTAIN KOIARI,moun1252,traditional,ecai
2489,Southern MOUNTAIN KOIARI,moun1252,traditional,ecai
2491,MOTU,motu1246,traditional,ecai
2496,Humene,hume1246,traditional,ecai
2497,West KOIARI,gras1249,traditional,ecai
2499,MULAHA(Mulaha),nucl1624,traditional,ecai
2500,Lalaura,lala1267,traditional,ecai
2501,Kaparl,kapa1252,traditional,ecai
2502,Aloma,arom1238,traditional,ecai
2503,MARIA,mari1438,traditional,ecai
2504,Maopa,maop1237,traditional,ecai
2505,Wanigela,wani1242,traditional,ecai
2507,lkolu,ikol1237,traditional,ecai
2508,Hula,hula1239,traditional,ecai
2509,Keapara,keap1239,traditional,ecai
2510,KEAPARA,keap1239,traditional,ecai
2511,Babaga,baba1270,traditional,ecai
2512,Kalo,kalo1259,traditional,ecai
2513,Kwaibo,kwai1245,traditional,ecai
2514,Balawaia,bala1307,traditional,ecai
2515,Oruone,oruo1237,traditional,ecai
2516,Saroa,saro1238,traditional,ecai
2518,Kwabida,kwai1244,traditional,ecai
2519,Domu,domu1245,traditional,ecai
2520,MAGI,mail1248,traditional,ecai
2521,MORAWA,mora1273,traditional,ecai
2522,Baibara,baib1249,traditional,ecai
2523,BINA,bina1271,traditional,ecai
2524,Mailuan family,mail1248,traditional,ecai
2525,Islan,isla1273,traditional,ecai
2526,MAGORI,mago1248,traditional,ecai
2527,LAUA,laua1245,traditional,ecai
2528,YOBA,yoba1237,traditional,ecai
2529,Derebai,dere1243,traditional,ecai
2530,Borebo,bore1246,traditional,ecai
2531,Geagea,geag1239,traditional,ecai
2534,DAWAWA,dawa1242,traditional,ecai
2535,BOIANAKI(GALAVI),ghay1237,traditional,ecai
2536,BOKANAKI(GALAVI),ghay1237,traditional,ecai
2539,WEDAU,weda1241,traditional,ecai
2541,GARUWAHI,gwed1239,traditional,ecai
2542,IGORA(KAKABAI),kaka1267,traditional,ecai
2543,TAUPOTA,taup1242,traditional,ecai
2544,Dahuni,dahu1238,traditional,ecai
2545,BOHUTU,buhu1237,traditional,ecai
2546,WAGAWAGA,waga1268,traditional,ecai
2547,Diomoni,suau1242,traditional,ecai
2548,Bonarua,bona1252,traditional,ecai
2549,SUAU,suau1242,traditional,ecai
2550,Daui,daui1237,traditional,ecai
2551,Leileiafa?,leil1237,traditional,ecai
2552,Sinaki,sina1264,traditional,ecai
2555,SONA(KANASI),kana1288,traditional,ecai
2556,GINUMAN,ginu1240,traditional,ecai
2557,Eastern GWEDENA,east2523,traditional,ecai
2558,Upper Ugu,uppe1435,traditional,ecai
2559,DAGA,daga1275,traditional,ecai
2560,Domara,doma1262,traditional,ecai
2561,OUMA,ouma1237,traditional,ecai
2562,Daravo,dara1252,traditional,ecai
2564,Ma,bina1274,traditional,ecai
2565,BINAHARI Nemee,bina1275,traditional,ecai
2566,BAUWAKI,bauw1240,traditional,ecai
2567,Imila,imil1243,traditional,ecai
2568,Uder,uder1239,traditional,ecai
2569,Buniabura,buni1247,traditional,ecai
2570,Mori,mori1270,traditional,ecai
2571,JARI,jari1243,traditional,ecai
2572,Yareban Family,anem1248,traditional,ecai
2573,Auwaka,auwa1241,traditional,ecai
2574,Doma,doma1263,traditional,ecai
2577,UBIR,ubir1237,traditional,ecai
2578,MAIWA,maiw1251,traditional,ecai
2579,Pumani,maiw1251,traditional,ecai
2581,Wapon,maiw1251,traditional,ecai
2582,MAPENA,mape1250,traditional,ecai
2584,MAISIN,mais1250,traditional,ecai
2585,ARIFAMA-MINIAFIA,mini1252,traditional,ecai
2586,DOGA,doga1238,traditional,ecai
2587,ANUKI,anuk1239,traditional,ecai
2588,MUKAWA,aree1239,traditional,ecai
2589,GAPAPAIWA,gapa1238,traditional,ecai
2591,JIMAJIMA,dima1252,traditional,ecai
2592,Westorn Coastal,dima1252,traditional,ecai
2594,TURAKA,tura1265,traditional,ecai
2595,DOGORO,dogh1241,traditional,ecai
2596,MAISIN(Kosirava),mais1250,traditional,ecai
2599,AFIFAMA-MANIAP,arif1239,traditional,ecai
2603,ARIFAMA-MANIAP,arif1240,traditional,ecai
2605,MAISIN(Uiaku),mais1250,traditional,ecai
2607,Mokorua,kora1294,traditional,ecai
2608,BARUGA,baru1269,traditional,ecai
2609,Gomoara,baru1269,traditional,ecai
2610,Kiniaki,baru1269,traditional,ecai
2613,Totore,baru1269,traditional,ecai
2614,Kakasa,baru1269,traditional,ecai
2615,Embessa,baru1269,traditional,ecai
2616,Gugumu,baru1269,traditional,ecai
2617,ONJOB,onjo1240,traditional,ecai
2621,Sohe,orok1269,traditional,ecai
2622,YEGA(Yega),yega1243,traditional,ecai
2623,Akabard,akab1250,traditional,ecai
2624,Numba,numb1248,traditional,ecai
2625,Minjori,minj1241,traditional,ecai
2626,Averi,aver1239,traditional,ecai
2627,Zuwadze,zuwa1238,traditional,ecai
2628,Asapa,asap1239,traditional,ecai
2629,AOMIE(OMIE),omie1241,traditional,ecai
2630,Gora,gora1266,traditional,ecai
2631,Nami,nami1257,traditional,ecai
2632,Mesan,mesa1247,traditional,ecai
2633,MANAGALASI,esee1247,traditional,ecai
2634,Wakue,waku1239,traditional,ecai
2635,Emo R,nucl1630,traditional,ecai
2636,Kokila,koki1243,traditional,ecai
2637,Doromu,doro1266,traditional,ecai
2638,Koriko,kori1263,traditional,ecai
2639,Pitoni,nucl1630,traditional,ecai
2640,Tabu,nucl1630,traditional,ecai
2641,Laroni,nucl1630,traditional,ecai
2642,Manoa,nucl1630,traditional,ecai
2643,SIRIO,nawa1258,traditional,ecai
2644,BARAI,nucl1630,traditional,ecai
2645,Barai,nucl1630,traditional,ecai
2646,Garia,uare1241,traditional,ecai
2647,KWALE,uare1241,traditional,ecai
2648,S-E KOIARI,gras1249,traditional,ecai
2649,Lagume,lagu1249,traditional,ecai
2650,baiba,nucl1630,traditional,ecai
2651,Nigubaiba,nucl1630,traditional,ecai
2652,Taboro,tabo1240,traditional,ecai
2653,Boku,boku1237,traditional,ecai
2654,SINAGORO,sina1266,traditional,ecai
2655,Wiga,wiga1237,traditional,ecai
2656,YEREBA,yare1248,traditional,ecai
2657,DORIRT,moik1239,traditional,ecai
2658,Didigaru,didi1260,traditional,ecai
2660,Oibu,oibu1239,traditional,ecai
2661,Gebi,gebi1241,traditional,ecai
2662,Arrota,amot1240,traditional,ecai
2663,Maria,mari1438,traditional,ecai
2666,BARIJI,bari1290,traditional,ecai
2667,Pirimi,nucl1630,traditional,ecai
2668,Kokora,nucl1630,traditional,ecai
2669,Ufia,nucl1630,traditional,ecai
2671,Umwate,nucl1630,traditional,ecai
2672,Koiarian Family,koia1260,traditional,ecai
2673,Mogoni,mugu1243,traditional,ecai
2674,Afore,afor1239,traditional,ecai
2675,Oko,okoo1246,traditional,ecai
2676,Karira,kari1308,traditional,ecai
2677,Jimuhi,jimu1237,traditional,ecai
2682,KARAMI,kara1497,traditional,ecai
2685,KAIWA,iwal1237,traditional,ecai
2687,SIBOMA,numb1247,traditional,ecai
2688,SUENA,suen1241,traditional,ecai
2689,YEKORA,yeko1240,traditional,ecai
2690,GUHU-SAMANE,guhu1244,traditional,ecai
2692,CUHU-SAMANE,guhu1244,traditional,ecai
2695,MAWAE,mawa1265,traditional,ecai
2696,ZIA,ziaa1250,traditional,ecai
2697,AMBASI,amba1268,traditional,ecai
2699,AEKA,aeka1244,traditional,ecai
2700,BINANDERE,bina1277,traditional,ecai
2703,Central,fuyu1242,traditional,ecai
2704,Chirima,fuyu1242,traditional,ecai
2705,FUYUGE Vanapa,fuyu1242,traditional,ecai
2706,Dilava,fuyu1242,traditional,ecai
2707,Auga,fuyu1242,traditional,ecai
2708,KUNI,kuni1263,traditional,ecai
2709,Western RORO,roro1238,traditional,ecai
2711,Delena,roro1238,traditional,ecai
2712,Eastern RORO,roro1238,traditional,ecai
2713,Western MOUNTAIN KOIARI,moun1252,traditional,ecai
2714,MOUNTAIN KOIARI,moun1252,traditional,ecai
2715,Central MOUNTAIN KOIARI,moun1252,traditional,ecai
2718,Binanderean Family,orok1269,traditional,ecai
2719,HUNJARA,hunj1241,traditional,ecai
2720,Wased,orok1269,traditional,ecai
2721,Gazili,gaji1238,traditional,ecai
2722,Southern KUNIMAIPA,kuni1267,traditional,ecai
2723,Central KUNIMAIPA,kuni1267,traditional,ecai
2724,TAUADE,taua1242,traditional,ecai
2726,YEKORA,yeko1240,traditional,ecai
2727,LOHIKI,akoy1238,traditional,ecai
2728,Hae,keor1235,traditional,ecai
2729,RAEPA TATI,kaki1249,traditional,ecai
2731,UARIPI,tair1256,traditional,ecai
2732,Haura,keor1235,traditional,ecai
2733,OPAO,opao1240,traditional,ecai
2735,OROKOLO,orok1267,traditional,ecai
2736,Muro,orok1267,traditional,ecai
2737,AGAATAHA,anga1290,traditional,ecai
2740,KAMASA,kama1360,traditional,ecai
2741,Simiso,safe1240,traditional,ecai
2742,Yayoponjo,safe1240,traditional,ecai
2743,KAWATSA,kawa1276,traditional,ecai
2744,MENYA,meny1245,traditional,ecai
2745,YAGWOIA,yagw1240,traditional,ecai
2746,Kaintiba,kain1268,traditional,ecai
2747,HAMTAI Pmasaa,pmas1239,traditional,ecai
2748,HAMTAI(KAPAU),hamt1247,traditional,ecai
2749,Mumeng,mume1239,traditional,ecai
2750,Zenag,zena1237,traditional,ecai
2751,WAMPAR,wamp1247,traditional,ecai
2752,PIU,piuu1237,traditional,ecai
2754,BIANGAI,bian1252,traditional,ecai
2755,WAMPUR,wamp1248,traditional,ecai
2756,Gurfuf,adze1240,traditional,ecai
2757,Ongac,adze1240,traditional,ecai
2758,Tsumin,adze1240,traditional,ecai
2759,Amari,adze1240,traditional,ecai
2760,SUKURUM,suku1264,traditional,ecai
2761,NGARIAWAN,adze1240,traditional,ecai
2762,Adzrac,adze1240,traditional,ecai
2763,SIRASIRA,sara1323,traditional,ecai
2764,MUNKIP,mung1272,traditional,ecai
2765,MAMAA,mama1277,traditional,ecai
2766,GUSAN,gusa1246,traditional,ecai
2767,FINUNGWA,fino1238,traditional,ecai
2769,MESEM,mese1244,traditional,ecai
2770,BURUM,buru1306,traditional,ecai
2771,TOBO,tobo1251,traditional,ecai
2772,KOSORONG,koso1245,traditional,ecai
2773,YAKNGE,buru1306,traditional,ecai
2774,NABAK,naba1256,traditional,ecai
2775,Awara,awar1248,traditional,ecai
2776,WANTOAT Central,want1252,traditional,ecai
2777,SARAM,saka1292,traditional,ecai
2778,IRUMU,tuma1250,traditional,ecai
2779,Wapu,wapu1240,traditional,ecai
2780,YAGAWAK,yaga1259,traditional,ecai
2781,BAM,bamm1240,traditional,ecai
2782,EAST NEK,east2506,traditional,ecai
2783,SOUTH NUK,sout2935,traditional,ecai
2784,NORTH NUK,nort2911,traditional,ecai
2785,WEST URII,west2586,traditional,ecai
2786,EAST URII,urii1240,traditional,ecai
2787,WEST NET,west2587,traditional,ecai
2788,NUMANGANG WEST,west2588,traditional,ecai
2789,NIMI,nimi1240,traditional,ecai
2790,SRUK,sauk1252,traditional,ecai
2791,NUMANGANG EAST,east2507,traditional,ecai
2792,SOUTH MAKAMA,sout2936,traditional,ecai
2793,NORTH MAKAMA,nort2912,traditional,ecai
2794,KEWIENG,kewi1240,traditional,ecai
2795,SOM,somm1240,traditional,ecai
2796,NOKOPO,noko1240,traditional,ecai
2797,ISAN,isan1244,traditional,ecai
2798,WANOABONG,wand1268,traditional,ecai
2799,DOMUNG,domu1246,traditional,ecai
2800,Ngarowapum,adze1240,traditional,ecai
2801,Yarus,adze1240,traditional,ecai
2802,KUBE Dialects:Kurungtufu,kuru1308,traditional,ecai
2803,KUBE Dialects:Yoanggeng,yoan1239,traditional,ecai
2804,West,nucl1610,traditional,ecai
2805,Nigac,niga1243,traditional,ecai
2806,Wana,wana1271,traditional,ecai
2807,Parce,pare1270,traditional,ecai
2808,Wemp,wemo1239,traditional,ecai
2809,South MIGABAC,sout2939,traditional,ecai
2810,MOMARE,moma1243,traditional,ecai
2812,BONKIMAN,bonk1244,traditional,ecai
2813,UFIM,ufim1240,traditional,ecai
2814,WASEMBO,wase1252,traditional,ecai
2816,Obura,omwu1238,traditional,ecai
2817,Central TAIBORA,nort2920,traditional,ecai
2818,WAFFA,waff1241,traditional,ecai
2819,OWENA,owen1244,traditional,ecai
2820,Pinata,vina1238,traditional,ecai
2821,Southern TAIRORA,sout2943,traditional,ecai
2822,Oyana,oyan1240,traditional,ecai
2823,AUYANA,awiy1238,traditional,ecai
2824,Hakia,ilak1239,traditional,ecai
2825,TAUNA,taun1251,traditional,ecai
2826,North-eastern Awa,nort2919,traditional,ecai
2827,South FORE,pamu1239,traditional,ecai
2828,Keiagana,keya1238,traditional,ecai
2829,Central FORE,nort2922,traditional,ecai
2830,East GIMI,east2515,traditional,ecai
2831,West GIMI,west2597,traditional,ecai
2833,USARUFA,usar1243,traditional,ecai
2834,ABAGA,abag1245,traditional,ecai
2835,KAMANO,kama1370,traditional,ecai
2836,Northern TAIRORA,nort2920,traditional,ecai
2837,GADSUP,gads1258,traditional,ecai
2838,Southern Awa,sout2942,traditional,ecai
2839,ASARO,dano1240,traditional,ecai
2840,Hua,huaa1250,traditional,ecai
2841,YAWIYUHA,yawe1241,traditional,ecai
2842,GAHUKU,gahu1246,traditional,ecai
2843,Hira,hira1246,traditional,ecai
2844,Kami-Kulaka,kami1259,traditional,ecai
2845,Kamate,kama1369,traditional,ecai
2846,NOMANE,noma1262,traditional,ecai
2847,Kiari,kiar1239,traditional,ecai
2848,Ono SIANE,onaa1244,traditional,ecai
2849,Koreipa,kole1238,traditional,ecai
2850,Komunku,komo1263,traditional,ecai
2851,Lambau,lamb1275,traditional,ecai
2852,Yate,inok1238,traditional,ecai
2853,Move,move1241,traditional,ecai
2854,Dagenava,dage1244,traditional,ecai
2855,SALT-YUI,salt1242,traditional,ecai
2856,CHUAVR Elimbari,elim1239,traditional,ecai
2857,Kia,kiaa1241,traditional,ecai
2858,Ker,keri1251,traditional,ecai
2859,Chuave,chua1250,traditional,ecai
2860,Gona,sina1271,traditional,ecai
2861,SINASINA Tabare,taba1262,traditional,ecai
2862,Dom,domm1246,traditional,ecai
2863,Kai,kiaa1241,traditional,ecai
2864,MARIGL,mari1436,traditional,ecai
2865,Yuri,yuri1250,traditional,ecai
2866,Eia,goli1247,traditional,ecai
2867,MARI,mari1429,traditional,ecai
2868,BINUMARIEN,binu1245,traditional,ecai
2869,GAHUKU,gahu1246,traditional,ecai
2870,KENATI,kena1250,traditional,ecai
2871,North Western,pawa1255,traditional,ecai
2872,NARAK,nara1264,traditional,ecai
2874,GANJA,nara1264,traditional,ecai
2876,GENDE,gend1249,traditional,ecai
2877,TAUYA,tauy1241,traditional,ecai
2878,BIYOM,biyo1244,traditional,ecai
2879,ISABI,isab1240,traditional,ecai
2881,URIGINA,urig1240,traditional,ecai
2882,SINSAURU,sins1241,traditional,ecai
2883,DUMPU,dump1243,traditional,ecai
2885,KESAWAI,kesa1244,traditional,ecai
2886,SAUSI,saus1246,traditional,ecai
2887,ASAS,asas1240,traditional,ecai
2888,Nll,niii1240,traditional,ecai
2889,Mid-Wahgi WAHGI,midw1243,traditional,ecai
2890,North-wahgi,nort2921,traditional,ecai
2891,Medlpa,melp1238,traditional,ecai
2892,MARING,mari1435,traditional,ecai
